millis/1000,sens0,sens1,sens2,sens3,sens4
335,0,0,153,120,68
336,0,0,153,120,67
337,0,0,153,120,68
338,0,0,153,121,68
339,0,0,153,119,67
340,0,0,153,120,67
341,0,0,153,120,67
342,0,0,153,120,68
343,0,0,153,120,69
344,0,0,153,120,68
345,0,0,153,120,68
346,0,0,153,120,68
347,0,0,153,119,67
348,0,0,153,120,68
349,0,0,153,120,68
350,0,0,153,120,68
351,0,0,153,120,68
352,0,0,153,120,68
353,0,0,153,121,68
354,0,0,153,120,68
355,0,0,153,120,68
356,0,0,153,120,68
357,0,0,153,120,68
358,0,0,153,121,68
359,0,0,153,120,67
360,0,0,153,120,68
361,0,0,153,121,68
362,0,0,153,120,68
363,0,0,153,120,67
364,0,0,153,119,67
365,0,0,153,121,68
366,0,0,153,122,68
367,0,0,153,121,68
368,0,0,153,120,68
369,0,0,153,120,68
370,0,0,153,121,68
371,0,0,153,121,67
372,0,0,153,120,67
373,0,0,154,121,68
374,0,0,153,120,68
375,0,0,153,120,68
376,0,0,153,120,68
377,0,0,153,120,67
378,0,0,153,119,68
379,0,0,153,119,67
380,0,0,153,120,68
381,0,0,153,121,67
382,0,0,153,120,68
383,0,0,153,120,68
384,0,0,153,120,68
385,0,0,154,121,68
386,0,0,153,121,68
387,0,0,153,120,68
388,0,0,153,121,68
389,0,0,153,120,68
390,0,0,153,119,67
391,0,0,153,120,68
392,0,0,153,120,68
393,0,0,153,120,68
394,0,0,153,121,68
395,0,0,153,119,67
396,0,0,153,121,68
397,0,0,153,121,68
398,0,0,153,121,68
399,0,0,153,121,68
400,0,0,153,121,68
401,0,0,153,121,68
402,0,0,153,121,68
403,0,0,153,121,68
404,0,0,153,121,68
405,0,0,153,122,68
406,0,0,153,121,67
407,0,0,153,121,67
408,0,0,153,121,67
409,0,0,153,121,68
410,0,0,153,120,68
411,0,0,153,119,67
412,0,0,153,121,68
413,0,0,153,121,68
414,0,0,153,121,67
415,0,0,153,119,67
416,0,0,153,121,68
417,0,0,153,121,68
418,0,0,153,120,68
419,0,0,153,121,68
420,0,0,153,120,68
421,0,0,153,121,68
422,0,0,153,121,67
423,0,0,153,121,68
424,0,0,153,121,67
425,0,0,153,121,68
426,0,0,153,121,68
427,0,0,153,119,67
428,0,0,153,121,68
429,0,0,153,121,68
430,0,0,153,121,68
431,0,0,153,121,68
432,0,0,153,121,70
433,0,0,153,121,68
434,0,0,153,121,68
435,0,0,153,121,68
436,0,0,153,121,68
437,0,0,153,121,68
438,0,0,153,121,68
439,0,0,153,121,68
440,0,0,153,121,68
441,0,0,153,119,67
442,0,0,153,121,68
443,0,0,153,121,68
444,0,0,153,121,68
445,0,0,153,121,68
446,0,0,153,121,68
447,0,0,153,121,68
448,0,0,153,121,68
449,0,0,153,121,67
450,0,0,153,120,68
451,0,0,153,121,67
452,0,0,153,121,68
453,0,0,153,121,67
454,0,0,153,121,68
455,0,0,153,121,67
456,0,0,153,121,68
457,0,0,153,121,68
458,0,0,153,121,68
459,0,0,153,119,67
460,0,0,153,121,68
461,0,0,153,121,68
462,0,0,153,121,68
463,0,0,153,121,68
464,0,0,153,121,68
465,0,0,153,121,68
466,0,0,153,121,68
467,0,0,153,119,66
468,0,0,153,121,68
469,0,0,153,121,68
470,0,0,153,121,68
471,0,0,153,120,68
472,0,0,153,121,68
473,0,0,153,121,68
474,0,0,153,121,68
475,0,0,153,119,67
476,0,0,153,121,68
477,0,0,153,121,68
478,0,0,153,121,68
479,0,0,153,121,68
480,0,0,153,121,68
481,0,0,153,121,68
482,0,0,153,121,68
483,0,0,153,120,68
484,0,0,153,121,68
485,0,0,153,121,68
486,0,0,153,121,67
487,0,0,153,121,68
488,0,0,153,119,67
489,0,0,153,121,67
490,0,0,153,121,68
491,0,0,153,121,68
492,0,0,153,119,67
493,0,0,153,121,68
494,0,0,153,121,67
495,0,0,153,121,68
496,0,0,153,121,67
497,0,0,153,121,68
498,0,0,153,121,67
499,0,0,153,121,68
500,0,0,153,121,67
501,0,0,153,121,67
502,0,0,153,121,67
503,0,0,153,121,68
504,0,0,153,121,67
505,0,0,153,121,68
506,0,0,153,121,67
507,0,0,153,120,67
508,0,0,153,121,68
509,0,0,153,121,68
510,0,0,153,121,67
511,0,0,153,121,68
512,0,0,153,121,67
513,0,0,153,121,68
514,0,0,153,121,68
515,0,0,153,121,68
516,0,0,153,120,68
517,0,0,153,121,68
518,0,0,153,120,67
519,0,0,153,121,68
520,0,0,153,121,68
521,0,0,153,121,68
522,0,0,153,121,68
523,0,0,153,120,67
524,0,0,153,121,68
525,0,0,153,121,67
526,0,0,153,121,68
527,0,0,153,121,67
528,0,0,153,120,68
529,0,0,153,121,67
530,0,0,153,121,68
531,0,0,153,121,67
532,0,0,153,121,68
533,0,0,153,121,67
534,0,0,153,121,68
535,0,0,153,121,67
536,0,0,153,121,68
537,0,0,153,121,67
538,0,0,153,121,68
539,0,0,153,119,67
540,0,0,153,121,68
541,0,0,153,121,67
542,0,0,153,121,67
543,0,0,153,120,67
544,0,0,153,121,68
545,0,0,153,121,67
546,0,0,153,121,68
547,0,0,153,121,68
548,0,0,153,121,68
549,0,0,153,121,67
550,0,0,153,121,68
551,0,0,153,121,67
552,0,0,153,121,68
553,0,0,153,121,67
554,0,0,153,121,68
555,0,0,153,119,67
556,0,0,153,121,68
557,0,0,153,121,68
558,0,0,153,121,68
559,0,0,153,121,68
560,0,0,153,121,68
561,0,0,153,121,68
562,0,0,153,121,68
563,0,0,153,121,68
564,0,0,153,121,68
565,0,0,153,121,68
566,0,0,153,121,67
567,0,0,153,121,67
568,0,0,153,121,67
569,0,0,153,119,67
570,0,0,153,121,67
571,0,0,153,120,68
572,0,0,153,121,67
573,0,0,153,121,68
574,0,0,153,121,67
575,0,0,153,121,68
576,0,0,153,121,67
577,0,0,153,121,67
578,0,0,153,121,67
579,0,0,153,121,68
580,0,0,153,121,67
581,0,0,153,121,68
582,0,0,153,122,67
583,0,1,153,121,68
584,0,0,153,121,67
585,0,0,153,121,68
586,0,0,153,121,67
587,0,0,153,119,67
588,0,0,153,121,67
589,0,0,153,121,68
590,0,0,153,121,67
591,0,0,153,121,68
592,0,0,153,121,67
593,0,0,153,121,68
594,0,0,153,121,67
595,0,0,153,120,67
596,0,0,153,121,67
597,0,0,153,121,68
598,0,0,153,121,67
599,0,0,153,121,68
600,0,0,153,121,68
601,0,0,153,121,68
602,0,0,153,120,68
603,0,0,153,120,67
604,0,0,153,120,68
605,0,0,153,121,68
606,0,0,153,121,68
607,0,0,153,121,70
608,0,0,153,121,67
609,0,0,153,121,67
610,0,0,153,121,68
611,0,0,153,121,68
612,0,0,153,121,68
613,0,0,153,121,67
614,0,0,153,121,67
615,0,0,153,121,67
616,0,0,153,121,68
617,0,0,153,121,67
618,0,0,153,121,68
619,0,0,153,121,67
620,0,0,153,120,67
621,0,0,153,121,67
622,0,0,153,121,68
623,0,0,153,121,67
624,0,0,153,121,67
625,0,0,153,121,68
626,0,0,153,121,68
627,0,0,153,121,68
628,0,0,153,121,68
629,0,0,153,121,67
630,0,0,153,121,68
631,0,0,153,121,67
632,0,0,153,121,68
633,0,0,153,121,67
634,0,0,153,121,67
635,0,0,153,120,66
636,0,0,153,121,68
637,0,0,153,121,67
638,0,0,153,121,68
639,0,0,153,121,67
640,0,0,153,121,68
641,0,0,153,121,68
642,0,0,153,121,68
643,0,0,153,121,67
644,0,0,153,121,67
645,0,0,153,121,67
646,0,0,153,120,67
647,0,0,153,121,68
648,0,0,153,121,68
649,0,0,153,121,68
650,0,0,153,121,67
651,0,0,153,120,66
652,0,0,153,121,67
653,0,0,153,121,68
654,0,0,153,121,67
655,0,0,153,121,68
656,0,0,153,121,67
657,0,0,153,121,68
658,0,0,153,121,67
659,0,0,153,121,68
660,0,0,153,121,68
661,0,0,153,121,68
662,0,0,153,121,67
663,0,0,153,121,68
664,0,0,153,121,67
665,0,0,153,121,68
666,0,0,153,121,67
667,0,0,153,119,67
668,0,0,153,121,67
669,0,0,153,121,67
670,0,0,153,121,67
671,0,0,153,120,67
672,0,0,153,121,67
673,0,0,153,121,67
674,0,0,153,121,68
675,0,0,153,121,68
676,0,0,153,120,67
677,0,0,153,121,68
678,0,0,153,121,67
679,0,0,153,121,68
680,0,0,153,121,67
681,0,0,153,121,68
682,0,1,153,121,67
683,0,0,153,120,67
684,0,0,153,121,68
685,0,0,153,121,67
686,0,0,153,121,68
687,0,0,153,121,68
688,0,0,153,121,68
689,0,0,153,121,68
690,0,0,153,121,67
691,0,0,153,122,67
692,0,0,153,121,68
693,0,0,153,121,67
694,0,0,153,120,67
695,0,0,153,121,68
696,0,0,153,121,68
697,0,0,153,120,67
698,0,0,153,121,68
699,0,0,153,121,67
700,0,0,153,121,67
701,0,0,153,121,67
702,0,0,153,121,68
703,0,0,153,121,67
704,0,0,153,121,68
705,0,0,153,120,67
706,0,0,153,121,68
707,0,0,153,121,67
708,0,0,153,121,68
709,0,0,153,121,67
710,0,0,153,121,67
711,0,0,153,121,67
712,0,0,153,121,67
713,0,0,153,121,67
714,0,0,153,121,67
715,0,0,153,120,66
716,0,0,153,121,68
717,0,0,153,121,67
718,0,0,153,121,67
719,0,0,153,121,67
720,0,0,153,121,68
721,0,0,153,121,67
722,0,0,153,121,67
723,0,0,153,120,66
724,0,0,153,121,68
725,0,0,153,121,67
726,0,0,153,121,67
727,0,0,153,121,67
728,0,0,153,121,69
729,0,0,153,121,67
730,0,0,153,121,68
731,0,0,153,120,67
732,0,0,153,121,68
733,0,0,153,121,68
734,0,0,153,121,67
735,0,0,153,121,68
736,0,0,153,121,67
737,0,0,153,121,68
738,0,0,153,121,67
739,0,0,153,121,67
740,0,0,153,121,67
741,0,0,153,121,67
742,0,0,153,121,67
743,0,0,153,121,68
744,0,0,153,121,67
745,0,0,153,121,68
746,0,0,153,121,68
747,0,0,153,121,67
748,0,0,153,120,66
749,0,0,153,121,67
750,0,0,153,121,67
751,0,0,153,121,67
752,0,0,153,121,67
753,0,0,153,121,67
754,0,0,153,121,67
755,0,0,153,121,67
756,0,0,153,121,67
757,0,0,153,121,67
758,0,0,153,121,67
759,0,0,153,121,68
760,0,0,153,121,67
761,0,0,153,121,68
762,0,0,153,121,67
763,0,0,153,120,67
764,0,0,153,121,67
765,0,0,153,121,67
766,0,0,153,121,67
767,0,0,153,121,68
768,0,0,153,121,67
769,0,0,153,121,68
770,0,0,153,121,67
771,0,0,153,121,67
772,0,0,153,121,67
773,0,0,153,121,67
774,0,0,153,120,67
775,0,0,153,121,67
776,0,0,153,121,68
777,0,0,153,121,68
778,0,0,153,121,68
779,0,0,153,120,67
780,0,0,153,121,67
781,0,0,153,121,67
782,0,0,153,122,67
783,0,0,153,121,67
784,0,0,153,121,67
785,0,0,153,121,67
786,0,0,153,121,67
787,0,0,153,121,67
788,0,0,153,121,67
789,0,0,153,121,67
790,0,0,153,121,67
791,0,0,153,121,67
792,0,0,153,121,68
793,0,0,153,121,67
794,0,0,153,121,67
795,0,0,153,120,66
796,0,0,153,121,68
797,0,0,153,121,67
798,0,0,153,121,67
799,0,0,153,120,65
800,0,0,153,121,67
801,0,0,153,121,67
802,0,0,153,121,68
803,0,0,153,121,67
804,0,0,153,121,67
805,0,0,153,121,67
806,0,0,153,121,68
807,0,0,153,121,67
808,0,0,153,121,67
809,0,0,153,121,67
810,0,0,153,121,68
811,0,0,153,120,67
812,0,0,153,121,68
813,0,0,153,121,68
814,0,0,153,121,67
815,0,0,153,121,68
816,0,0,153,121,66
817,0,0,153,121,68
818,0,0,153,121,67
819,0,0,153,121,67
820,0,0,153,121,68
821,0,0,153,121,67
822,0,0,153,121,67
823,0,0,153,121,68
824,0,0,153,121,67
825,0,0,153,120,67
826,0,0,153,121,67
827,0,0,153,121,67
828,0,0,153,121,67
829,0,0,153,121,67
830,0,0,153,121,67
831,0,0,153,121,67
832,0,0,153,121,67
833,0,0,153,121,68
834,0,0,153,121,67
835,0,0,153,121,67
836,0,0,153,122,67
837,0,0,153,121,67
838,0,0,153,121,67
839,0,0,153,121,67
840,0,0,153,121,67
841,0,0,153,121,67
842,0,0,153,121,67
843,0,0,153,120,67
844,0,0,153,121,67
845,0,0,153,121,67
846,0,0,153,121,67
847,0,0,153,121,68
848,0,0,153,121,67
849,0,0,153,121,68
850,0,0,153,121,67
851,0,0,153,120,67
852,0,0,153,121,68
853,0,0,153,120,68
854,0,0,153,121,67
855,0,0,153,121,67
856,0,0,153,121,67
857,0,0,153,121,68
858,0,0,153,121,67
859,0,0,153,120,66
860,0,0,153,120,67
861,0,0,153,121,67
862,0,0,153,121,67
863,0,0,153,121,67
864,0,0,153,121,67
865,0,0,153,121,67
866,0,0,153,121,68
867,0,0,153,121,67
868,0,0,153,121,67
869,0,0,153,121,67
870,0,0,153,121,67
871,0,0,153,121,67
872,0,0,153,121,67
873,0,0,153,121,67
874,0,0,153,121,68
875,0,0,153,121,67
876,0,1,153,120,67
877,0,0,153,121,67
878,0,0,153,121,67
879,0,0,153,121,67
880,0,0,153,121,67
881,0,0,153,121,67
882,0,0,153,121,67
883,0,0,153,121,67
884,0,0,153,121,67
885,0,0,153,121,67
886,0,0,153,121,67
887,0,0,153,121,67
888,0,0,153,121,67
889,0,0,153,121,67
890,0,0,153,121,67
891,0,0,153,120,66
892,0,0,153,121,67
893,0,0,153,121,67
894,0,0,153,121,67
895,0,0,153,121,67
896,0,0,153,121,68
897,0,0,153,121,67
898,0,0,153,120,67
899,0,0,153,121,67
900,0,0,153,121,67
901,0,0,153,121,67
902,0,0,153,118,67
903,0,0,153,121,67
904,0,0,153,121,67
905,0,0,153,120,68
906,0,0,153,121,67
907,0,0,153,120,66
908,0,0,153,121,69
909,0,0,153,121,67
910,0,0,153,121,67
911,0,0,153,121,67
912,0,0,153,121,67
913,0,0,153,121,67
914,0,0,153,121,67
915,0,0,153,121,67
916,0,0,153,121,67
917,0,0,153,121,67
918,0,0,153,121,67
919,0,0,153,121,67
920,0,0,153,121,67
921,0,0,153,121,67
922,0,0,153,121,67
923,0,0,153,120,69
924,0,0,153,121,67
925,0,0,153,121,67
926,0,0,153,121,67
927,0,0,153,120,67
928,0,0,153,121,67
929,0,0,153,121,67
930,0,0,153,119,67
931,0,0,153,121,67
932,0,0,153,121,67
933,0,0,153,121,68
934,0,0,153,121,67
935,0,0,153,121,67
936,0,0,153,121,68
937,0,0,153,121,67
938,0,0,153,121,67
939,0,0,153,120,66
940,0,0,153,122,67
941,0,0,153,122,67
942,0,0,153,121,67
943,0,0,153,121,67
944,0,0,153,121,67
945,0,0,153,121,67
946,0,0,153,121,67
947,0,0,153,121,68
948,0,0,153,121,67
949,0,0,153,121,67
950,0,0,153,121,67
951,0,0,153,121,67
952,0,0,153,121,67
953,0,0,153,120,67
954,0,0,153,121,67
955,0,0,153,121,67
956,0,0,153,121,67
957,0,0,153,121,67
958,0,0,153,121,67
959,0,0,153,121,67
960,0,0,153,121,67
961,0,0,153,121,67
962,0,0,153,121,67
963,0,0,153,121,67
964,0,0,153,121,67
965,0,0,153,121,67
966,0,0,153,121,67
967,0,0,153,121,67
968,0,0,153,121,67
969,0,0,153,121,67
970,0,0,153,121,67
971,0,0,153,119,66
972,0,0,153,121,67
973,0,0,153,121,67
974,0,0,153,121,67
975,0,0,153,121,67
976,0,0,153,121,67
977,0,0,153,121,67
978,0,0,153,121,67
979,0,0,153,120,66
980,0,0,153,121,67
981,0,0,153,121,67
982,0,0,153,121,67
983,0,0,153,121,67
984,0,0,153,121,67
985,0,0,153,121,67
986,0,0,153,121,67
987,0,0,153,120,67
988,0,0,153,121,68
989,0,0,153,121,67
990,0,0,153,121,67
991,0,0,153,121,67
992,0,0,153,121,67
993,0,0,153,121,67
994,0,0,153,121,67
995,0,0,153,121,67
996,0,0,153,121,67
997,0,0,153,121,67
998,0,0,153,121,68
999,0,0,153,121,67
1000,0,0,153,120,67
1001,0,0,153,121,67
1002,0,0,153,121,67
1003,0,0,153,121,67
1004,0,0,153,120,66
1005,0,0,153,121,67
1006,0,0,153,120,67
1007,0,0,153,120,67
1008,0,0,153,121,67
1009,0,0,153,121,67
1010,0,0,153,121,67
1011,0,0,153,121,67
1012,0,0,153,120,66
1013,0,0,153,121,67
1014,0,0,153,121,67
1015,0,0,153,121,67
1016,0,0,153,121,67
1017,0,0,153,121,68
1018,0,0,153,121,67
1019,0,0,153,120,66
1020,0,0,153,121,67
1021,0,0,153,121,67
1022,0,0,153,121,67
1023,0,0,153,121,67
1024,0,0,153,121,67
1025,0,0,153,121,67
1026,0,0,153,121,68
1027,0,0,153,121,67
1028,0,0,153,120,67
1029,0,0,153,121,67
1030,0,0,153,121,67
1031,0,0,153,121,67
1032,0,0,153,121,67
1033,0,0,153,121,66
1034,0,0,153,121,67
1035,0,0,153,120,66
1036,0,0,153,121,67
1037,0,0,153,121,67
1038,0,0,153,121,67
1039,0,0,153,121,67
1040,0,0,153,121,67
1041,0,0,153,121,67
1042,0,0,153,122,68
1043,0,0,153,121,67
1044,0,0,153,120,67
1045,0,0,153,121,67
1046,0,0,153,121,67
1047,0,0,153,121,67
1048,0,0,153,121,67
1049,0,0,153,121,67
1050,0,0,153,121,67
1051,0,0,153,121,67
1052,0,0,153,121,67
1053,0,0,153,121,67
1054,0,0,153,121,68
1055,0,0,153,121,67
1056,0,0,153,121,67
1057,0,0,153,121,67
1058,0,0,153,121,67
1059,0,0,153,121,67
1060,0,0,153,119,66
1061,0,0,153,121,67
1062,0,0,153,121,67
1063,0,0,153,121,67
1064,0,0,153,121,67
1065,0,0,153,121,67
1066,0,0,153,121,68
1067,0,0,153,119,67
1068,0,0,153,121,67
1069,0,0,153,121,67
1070,0,0,153,121,67
1071,0,0,153,121,67
1072,0,0,153,121,67
1073,0,0,153,121,67
1074,0,0,153,121,67
1075,0,0,153,121,67
1076,0,0,153,121,67
1077,0,0,153,120,67
1078,0,0,153,121,67
1079,0,0,153,121,67
1080,0,0,153,121,67
1081,0,0,153,121,67
1082,0,0,153,120,67
1083,0,0,153,120,66
1084,0,0,153,121,67
1085,0,0,153,121,67
1086,0,0,153,121,67
1087,0,0,153,121,67
1088,0,0,153,121,67
1089,0,0,153,121,67
1090,0,0,153,121,67
1091,0,0,153,121,67
1092,0,0,153,120,66
1093,0,0,153,121,67
1094,0,0,153,121,67
1095,0,0,153,121,67
1096,0,0,153,121,67
1097,0,0,153,121,67
1098,0,0,153,121,67
1099,0,0,153,120,66
1100,0,0,153,121,67
1101,0,0,153,121,67
1102,0,0,153,120,66
1103,0,0,153,121,67
1104,0,0,153,119,66
1105,0,0,153,121,68
1106,0,0,153,121,67
1107,0,0,153,121,70
1108,0,0,153,120,66
1109,0,0,153,121,67
1110,0,0,153,121,67
1111,0,0,153,121,66
1112,0,0,153,121,67
1113,0,0,153,121,67
1114,0,0,153,119,67
1115,0,0,153,120,66
1116,0,0,153,121,67
1117,0,0,153,121,67
1118,0,0,153,121,67
1119,0,0,153,120,67
1120,0,0,153,121,68
1121,0,0,153,121,67
1122,0,0,153,121,67
1123,0,0,153,121,67
1124,0,0,153,121,67
1125,0,0,153,121,67
1126,0,0,153,121,67
1127,0,0,153,121,67
1128,0,0,153,121,67
1129,0,0,153,121,67
1130,0,0,153,121,67
1131,0,0,153,119,66
1132,0,0,153,121,67
1133,0,0,153,121,67
1134,0,0,153,121,67
1135,0,0,153,121,67
1136,0,0,153,123,68
1137,0,0,153,121,67
1138,0,0,153,121,67
1139,0,0,153,121,67
1140,0,0,153,120,66
1141,0,0,153,121,67
1142,0,0,153,121,67
1143,0,0,153,121,67
1144,0,0,153,121,67
1145,0,0,153,121,67
1146,0,0,153,121,67
1147,0,0,153,120,67
1148,0,0,153,121,67
1149,0,0,153,121,67
