millis/1000,sens0,sens1,sens2,sens3,sens4
1,0,0,153,116,75
2,0,0,151,118,71
3,0,0,153,119,75
4,0,0,153,117,72
5,0,0,152,117,72
6,0,2,151,117,72
7,0,0,152,114,74
8,0,0,152,116,73
9,0,12,147,121,74
10,0,0,148,117,71
11,2,0,151,114,74
12,1,0,148,116,75
13,3,0,148,116,77
14,0,8,148,115,79
15,0,0,148,112,74
16,0,0,148,115,71
17,0,0,148,116,75
18,0,0,148,114,75
