millis/1000,sens0,sens1,sens2,sens3,sens4
188,0,0,141,113,75
189,0,0,141,113,74
190,0,0,141,113,74
191,0,0,141,112,74
192,0,0,141,113,74
193,0,0,141,113,74
194,0,0,141,113,76
195,0,0,141,113,74
196,0,0,141,113,74
197,0,0,141,113,74
198,0,0,141,113,74
199,0,0,141,113,74
200,0,0,141,113,75
201,0,0,141,113,74
202,0,0,141,113,75
203,0,0,141,112,73
204,0,0,141,113,74
205,0,0,141,113,74
206,0,0,141,113,75
207,0,0,141,112,73
208,0,0,141,111,74
209,0,0,141,113,74
210,0,0,141,113,74
211,0,0,141,113,74
212,0,0,141,113,74
213,0,0,141,113,74
214,0,0,141,113,74
215,0,0,141,113,75
216,0,0,141,113,74
217,0,0,141,113,74
218,0,0,141,113,75
219,0,0,142,111,74
220,0,0,141,113,74
221,0,0,142,112,74
222,0,0,141,113,74
223,0,0,141,112,74
224,0,0,141,113,74
225,0,0,141,112,74
226,0,0,141,113,74
227,0,0,141,112,74
228,0,0,141,113,74
229,0,0,141,113,74
230,0,0,141,113,75
231,0,0,141,112,74
232,0,0,141,112,75
233,0,0,142,111,73
234,0,0,141,112,75
235,0,0,141,112,75
236,0,0,141,112,74
237,0,0,141,112,74
238,0,0,141,111,75
239,0,0,141,112,74
240,0,0,141,112,74
241,0,0,141,112,74
242,0,0,141,112,74
243,0,2,141,112,74
244,0,0,141,112,74
245,0,0,141,112,75
246,0,0,141,112,74
247,0,0,141,112,74
248,0,0,141,112,74
249,0,0,141,112,75
250,0,0,141,112,74
251,0,0,141,111,74
252,0,0,141,112,74
253,0,0,141,112,74
254,0,0,141,113,75
255,0,0,141,112,75
256,0,0,141,112,74
257,0,0,141,112,74
258,0,0,141,112,74
259,0,0,141,111,74
260,0,0,141,112,74
261,0,0,141,112,74
262,0,0,141,112,74
263,0,0,141,112,74
264,0,0,141,112,74
265,0,0,141,112,74
266,0,0,141,112,74
267,0,0,141,110,74
268,0,0,141,112,74
269,0,0,141,112,74
270,0,0,141,112,74
271,0,0,141,112,73
272,0,0,141,112,74
273,0,0,141,112,74
274,0,0,141,112,74
275,0,0,141,112,74
276,0,0,141,112,75
277,0,0,141,112,74
278,0,0,141,112,72
279,0,0,141,112,74
280,0,0,141,112,74
281,0,0,141,112,74
282,0,0,141,112,74
283,0,0,141,112,74
284,0,0,141,111,74
285,0,0,141,112,74
286,0,0,141,112,74
287,0,0,142,112,74
288,0,0,141,112,74
289,0,0,142,112,74
290,0,0,141,112,74
291,0,0,141,112,74
292,0,0,142,111,74
293,0,0,141,112,74
294,0,0,141,112,74
295,0,0,142,112,74
296,0,0,141,111,74
297,0,0,142,112,74
298,0,0,141,111,74
299,0,0,142,110,73
300,0,0,142,111,74
301,0,0,141,111,74
302,0,0,142,112,74
303,0,0,142,111,74
304,0,0,142,112,74
305,0,0,142,111,74
306,0,0,141,111,74
307,0,0,142,111,73
308,0,0,142,111,74
309,0,0,141,111,75
310,0,0,142,110,73
311,0,0,142,111,74
312,0,0,142,111,74
313,0,0,142,111,74
314,0,0,142,111,74
315,0,0,142,110,73
316,0,0,142,111,75
317,0,0,142,111,73
318,0,0,142,111,75
319,0,0,142,111,74
320,0,0,141,111,75
321,0,0,141,111,74
322,0,0,142,111,74
323,0,0,142,111,74
324,0,0,142,111,74
325,0,0,142,111,74
326,0,0,142,111,74
327,0,0,142,111,74
328,0,0,142,111,74
329,0,0,142,111,74
330,0,0,142,111,74
331,0,0,142,110,73
332,0,0,142,111,74
333,0,0,142,111,75
334,0,0,142,111,74
335,0,0,142,110,73
336,0,0,142,111,74
337,0,0,142,111,74
338,0,0,142,111,74
339,0,0,142,111,74
340,0,0,142,111,74
341,0,0,142,111,74
342,0,0,142,111,74
343,0,0,142,111,74
344,0,0,142,111,74
345,0,0,141,112,74
346,0,0,142,111,74
347,0,0,142,110,73
348,0,0,142,111,74
349,0,0,142,111,74
350,0,0,142,111,74
351,0,0,142,111,73
352,0,0,142,111,74
353,0,0,142,110,74
354,0,0,142,111,74
355,0,0,142,110,73
356,0,0,142,111,74
357,0,0,142,111,74
358,0,0,142,111,74
359,0,0,142,111,74
360,0,0,142,110,74
361,0,0,142,110,73
362,0,0,142,111,75
363,0,0,142,111,74
364,0,0,142,111,74
365,0,0,142,111,74
366,0,0,142,111,74
367,0,0,142,111,73
368,0,0,142,111,74
369,0,0,142,111,74
370,0,0,142,110,74
371,0,0,142,111,74
372,0,0,142,111,74
373,0,0,142,111,74
374,0,0,142,111,74
375,0,0,142,111,73
376,0,0,142,111,74
377,0,0,142,110,74
378,0,0,142,111,74
379,0,0,142,109,73
380,0,0,142,111,74
381,0,0,142,110,73
382,0,0,142,110,74
383,0,0,142,110,74
384,0,0,142,111,74
385,0,0,142,110,74
386,0,0,142,111,74
387,0,0,142,109,73
388,0,0,142,111,74
389,0,0,142,110,74
390,0,0,142,110,74
391,0,0,142,110,74
392,0,0,142,109,74
393,0,0,142,110,74
394,0,0,142,109,75
395,0,0,142,109,73
396,0,0,142,110,74
397,0,0,142,110,74
398,0,0,142,111,74
399,0,0,142,110,74
400,0,0,142,110,74
401,0,0,142,110,74
402,0,0,142,110,74
403,0,0,142,110,74
404,0,0,142,110,74
405,0,0,142,110,74
406,0,0,142,110,74
407,0,0,142,110,74
408,0,0,142,110,73
409,0,0,142,110,74
410,0,0,142,110,75
411,0,0,142,110,74
412,0,0,142,109,73
413,0,0,142,109,74
414,0,0,142,110,73
415,0,0,142,110,74
416,0,0,142,110,74
417,0,0,142,110,74
418,0,0,142,110,73
419,0,0,142,110,74
420,0,0,142,110,74
421,0,0,142,110,74
422,0,0,142,110,73
423,0,0,142,110,74
424,0,0,142,110,73
425,0,0,142,110,74
426,0,0,142,110,73
427,0,0,142,109,73
428,0,0,142,110,74
429,0,0,142,110,74
430,0,0,142,109,74
431,0,0,142,110,74
432,0,0,142,110,74
433,0,0,142,110,74
434,0,0,142,110,74
435,0,0,142,110,74
436,0,0,142,110,76
437,0,0,142,110,74
438,0,0,142,109,73
439,0,0,142,110,74
440,0,0,142,110,74
441,0,0,142,110,74
442,0,0,142,110,74
443,0,0,142,109,72
444,0,0,142,110,74
445,0,0,142,110,74
446,0,0,142,110,74
447,0,0,142,110,74
448,0,0,142,110,74
449,0,0,142,110,73
450,0,0,142,110,74
451,0,0,142,110,73
452,0,0,142,110,74
453,0,0,142,110,73
454,0,0,142,110,74
455,0,0,142,110,73
456,0,0,142,110,74
457,0,0,142,110,73
458,0,2,142,110,73
459,0,0,142,109,72
460,0,0,142,110,73
461,0,0,142,110,73
462,0,0,142,110,74
463,0,0,142,109,72
464,0,0,142,110,74
465,0,0,142,110,73
466,0,0,142,110,74
467,0,0,142,110,73
468,0,0,142,110,74
469,0,0,142,110,73
470,0,0,142,111,73
471,0,0,142,110,74
472,0,0,142,110,74
473,0,0,142,110,73
474,0,0,142,110,73
475,0,0,142,108,73
476,0,0,142,110,73
477,0,0,142,110,74
478,0,0,142,110,73
479,0,0,142,110,73
480,0,0,142,110,74
481,0,0,142,109,73
482,0,0,142,110,74
483,0,0,142,110,73
484,0,0,142,110,73
485,0,0,142,110,74
486,0,0,142,110,74
487,0,0,142,110,74
488,0,0,142,110,74
489,0,0,142,108,73
490,0,0,142,110,73
491,0,0,142,110,73
492,0,0,142,110,73
493,0,0,142,110,72
494,0,0,142,110,73
495,0,0,142,110,74
496,0,0,142,110,73
497,0,0,142,110,74
498,0,0,142,110,73
499,0,0,142,110,73
500,0,0,142,109,73
501,0,0,142,110,74
502,0,0,142,110,73
503,0,0,142,110,73
504,0,0,142,110,73
505,0,0,142,110,73
506,0,0,142,110,73
507,0,0,142,108,72
508,0,0,142,110,73
509,0,0,142,110,73
510,0,0,142,109,73
511,0,0,142,110,73
512,0,0,142,109,73
513,0,0,142,110,73
514,0,0,142,110,73
515,0,0,142,107,72
516,0,0,142,110,73
517,0,0,142,110,73
518,0,0,142,110,73
519,0,0,142,110,73
520,0,0,142,110,73
521,0,0,142,110,73
522,0,0,142,109,73
523,0,0,142,108,72
524,0,0,142,110,73
525,0,0,142,110,73
526,0,0,142,110,73
527,0,0,142,110,74
528,0,0,142,109,73
529,0,0,142,109,73
530,0,0,142,109,73
531,0,0,142,112,73
532,0,0,142,109,73
533,0,0,142,109,73
534,0,0,142,110,73
535,0,0,142,110,73
536,0,0,142,109,73
537,0,0,142,109,73
538,0,0,142,109,73
539,0,0,142,109,73
540,0,0,142,108,72
541,0,0,142,110,73
542,0,0,142,109,73
543,0,0,142,109,73
544,0,0,142,110,73
545,0,0,142,109,73
546,0,0,142,109,73
547,0,0,142,109,73
548,0,0,142,109,73
549,0,0,142,109,73
550,0,0,142,109,73
551,0,0,142,109,73
552,0,0,142,109,73
553,0,0,142,109,73
554,0,0,142,109,74
555,0,0,142,108,73
556,0,0,142,109,73
557,0,0,142,109,73
558,0,0,142,109,73
559,0,0,142,109,73
560,0,0,142,109,73
561,0,0,142,109,73
562,0,0,142,108,73
563,0,0,142,109,73
564,0,0,142,109,73
565,0,0,142,109,73
566,0,0,142,108,72
567,0,0,142,109,73
568,0,0,142,109,73
569,0,0,142,109,73
570,0,0,142,109,73
571,0,0,142,108,72
572,0,0,142,109,73
573,0,0,142,109,73
574,0,0,142,109,73
575,0,0,142,109,73
576,0,0,142,109,73
577,0,0,142,109,73
578,0,0,142,109,73
579,0,0,142,109,73
580,0,0,142,108,73
581,0,0,142,109,73
582,0,0,142,109,73
583,0,0,142,109,73
584,0,0,142,109,73
585,0,0,142,109,73
586,0,0,142,109,73
587,0,0,142,108,72
588,0,0,142,109,73
589,0,0,142,109,73
590,0,0,142,109,72
591,0,0,142,108,72
592,0,0,142,109,73
593,0,0,142,109,73
594,0,0,142,109,71
595,0,0,142,109,73
596,0,0,142,109,73
597,0,0,142,109,73
598,0,0,142,109,73
599,0,0,142,109,73
600,0,0,142,109,73
601,0,0,142,109,73
602,0,0,142,109,72
603,0,0,142,108,72
604,0,0,142,109,73
605,0,0,142,109,73
606,0,0,142,109,73
607,0,0,142,109,73
608,0,0,142,109,73
609,0,0,142,109,73
610,0,0,142,109,73
611,0,0,142,109,73
612,0,0,142,109,73
613,0,0,142,109,73
614,0,0,142,108,73
615,0,0,142,109,73
616,0,0,142,109,73
617,0,0,142,108,72
618,0,0,142,109,73
619,0,0,142,109,73
620,0,0,142,109,73
621,0,0,142,109,73
622,0,0,142,109,73
623,0,0,142,109,73
624,0,0,142,111,73
625,0,0,143,109,72
626,0,0,142,109,73
627,0,0,143,109,72
628,0,0,142,109,73
629,0,0,142,109,72
630,0,0,142,109,73
631,0,0,142,109,72
632,0,0,143,109,73
633,0,0,143,109,72
634,0,0,143,109,73
635,0,0,142,108,72
636,0,0,143,109,73
637,0,0,143,109,73
638,0,0,142,109,73
639,0,0,142,109,73
640,0,0,142,109,73
641,0,0,143,109,73
642,0,0,143,109,73
643,0,0,142,108,72
644,0,0,142,109,73
645,0,0,143,109,73
646,0,0,142,109,73
647,0,0,143,109,73
648,0,0,143,109,73
649,0,0,143,109,73
650,0,0,143,109,73
651,0,0,142,108,72
652,0,0,143,109,73
653,0,0,143,109,73
654,0,0,143,109,73
655,0,0,143,109,73
656,0,0,143,109,73
657,0,0,142,109,73
658,0,0,143,109,73
659,0,0,143,109,73
660,0,0,143,109,73
661,0,0,143,109,73
662,0,0,143,109,72
663,0,0,143,109,73
664,0,0,143,109,72
665,0,0,143,109,73
666,0,0,143,109,73
667,0,0,142,108,73
668,0,0,143,108,73
669,0,0,143,109,73
670,0,0,143,109,72
671,0,0,142,109,73
672,0,0,143,109,72
673,0,0,143,109,73
674,0,0,143,109,72
675,0,0,143,109,73
676,0,0,143,109,73
677,0,0,143,109,73
678,0,0,143,109,72
679,0,0,143,109,73
680,0,0,143,109,72
681,0,0,143,109,73
682,0,0,143,109,72
683,0,0,143,108,72
684,0,0,143,109,73
685,0,0,143,109,73
686,0,0,143,109,73
687,0,0,143,109,73
688,0,0,143,109,73
689,0,0,143,109,73
690,0,0,143,109,73
691,0,0,143,109,73
692,0,0,143,108,73
693,0,0,143,109,73
694,0,0,143,108,71
695,0,0,143,109,73
696,0,0,143,109,73
697,0,0,143,109,73
698,0,0,143,109,73
699,0,0,143,108,72
700,0,0,143,109,72
701,0,0,143,109,75
702,0,0,143,109,73
703,0,0,143,109,73
704,0,0,143,109,73
705,0,0,143,109,73
706,0,0,143,109,73
707,0,0,143,109,73
708,0,0,143,109,72
709,0,0,143,109,72
710,0,0,143,109,73
711,0,0,143,109,72
712,0,0,143,109,73
713,0,0,143,109,72
714,0,0,143,109,72
715,0,0,143,108,71
716,0,0,143,109,73
717,0,0,143,108,73
718,0,0,143,109,73
719,0,0,143,108,71
720,0,0,143,109,75
721,0,0,143,108,73
722,0,0,143,109,73
723,0,0,143,109,72
724,0,0,143,109,73
725,0,0,143,109,72
726,0,0,143,109,72
727,0,0,143,108,73
728,0,0,143,109,73
729,0,0,143,109,72
730,0,0,143,108,72
731,0,0,143,107,72
732,0,0,143,108,72
733,0,0,143,108,73
734,0,0,143,109,73
735,0,0,143,108,73
736,0,0,143,109,72
737,0,0,143,109,73
738,0,0,143,109,73
739,0,0,143,109,73
740,0,0,143,109,73
741,0,0,143,108,72
742,0,0,143,109,73
743,0,0,143,108,73
744,0,0,143,108,73
745,0,0,143,107,71
746,0,0,143,109,73
747,0,0,143,108,72
748,0,0,143,109,73
749,0,0,143,109,73
750,0,0,143,109,72
751,0,0,143,108,72
752,0,0,143,108,72
753,0,0,143,108,72
754,0,0,143,108,72
755,0,0,143,108,72
756,0,0,143,108,72
757,0,0,143,109,72
758,0,0,143,109,72
759,0,0,143,108,73
760,0,0,143,108,72
761,0,0,143,109,71
762,0,0,143,108,72
763,0,0,143,107,72
764,0,0,143,108,72
765,0,0,143,109,73
766,0,0,143,108,72
767,0,0,143,109,73
768,0,0,143,108,72
769,0,0,143,109,72
770,0,0,143,108,73
771,0,0,143,107,72
772,0,0,143,109,72
773,0,0,143,108,72
774,0,0,143,108,72
775,0,0,143,108,72
776,0,0,143,108,72
777,0,0,143,108,72
778,0,0,143,108,72
779,0,0,143,107,72
780,0,0,143,108,72
781,0,0,143,108,72
782,0,0,143,108,72
783,0,0,143,108,72
784,0,0,143,108,72
785,0,0,143,108,72
786,0,0,143,108,72
787,0,0,143,108,72
788,0,0,143,108,72
789,0,0,143,107,72
790,0,0,143,109,73
791,0,0,143,108,72
792,0,0,143,108,72
793,0,0,143,108,72
794,0,0,143,108,72
795,0,0,143,107,72
796,0,0,143,107,71
797,0,0,143,108,72
798,0,0,143,108,72
799,0,0,143,108,72
800,0,0,143,108,73
801,0,0,143,108,72
802,0,0,143,108,72
803,0,0,143,108,72
804,0,0,143,108,72
805,0,0,143,108,72
806,0,0,143,108,72
807,0,0,143,109,72
808,0,0,143,108,72
809,0,0,143,108,72
810,0,0,143,108,72
811,0,0,143,107,71
812,0,0,143,108,72
813,0,0,143,108,72
814,0,0,143,108,72
815,0,0,143,108,72
816,0,0,143,108,72
817,0,0,143,108,72
818,0,0,143,108,72
819,0,0,143,108,72
820,0,0,143,108,72
821,0,0,143,108,73
822,0,0,143,107,71
823,0,0,143,108,72
824,0,0,143,108,72
825,0,0,143,108,72
826,0,0,143,108,72
827,0,0,143,107,71
828,0,0,143,108,72
829,0,0,143,108,72
830,0,0,143,108,72
831,0,0,143,108,72
832,0,0,143,108,72
833,0,0,143,108,72
834,0,0,143,108,72
835,0,0,143,108,72
836,0,0,143,108,72
837,0,0,143,108,72
838,0,0,143,108,72
839,0,0,143,108,72
840,0,0,143,108,72
841,0,0,143,109,72
842,0,0,143,108,74
843,0,0,143,107,71
844,0,0,143,108,72
845,0,0,143,108,72
846,0,0,143,108,71
847,0,0,143,107,71
848,0,0,143,108,72
849,0,0,143,109,73
850,0,0,143,108,72
851,0,0,143,108,72
852,0,0,143,108,72
853,0,0,143,108,72
854,0,0,143,108,72
855,0,0,143,108,72
856,0,0,143,108,72
857,0,0,143,108,72
858,0,0,143,108,72
859,0,0,143,107,71
860,0,0,143,108,72
861,0,0,143,108,72
862,0,0,143,108,72
863,0,0,143,109,72
864,0,0,143,108,72
865,0,0,143,108,72
866,0,0,143,108,72
867,0,0,143,108,72
868,0,0,143,108,72
869,0,0,143,108,72
870,0,0,143,108,72
871,0,0,143,108,72
872,0,0,143,108,72
873,0,0,143,107,71
874,0,0,143,108,72
875,0,0,143,108,72
876,0,0,143,108,72
877,0,0,143,108,72
878,0,0,143,108,72
879,0,0,143,108,72
880,0,0,143,108,72
881,0,1,143,108,72
882,0,0,143,108,72
883,0,0,143,108,72
884,0,0,143,108,72
885,0,0,143,108,72
886,0,0,143,108,72
887,0,0,143,108,72
888,0,0,143,108,72
889,0,0,143,108,72
890,0,0,143,108,72
891,0,0,143,107,71
892,0,0,143,108,72
893,0,0,143,108,71
894,0,0,143,109,72
895,0,0,143,108,71
896,0,0,143,108,72
897,0,0,143,108,72
898,0,0,143,108,72
899,0,0,143,107,71
900,0,0,143,108,72
901,0,0,143,108,72
902,0,0,143,108,72
903,0,0,143,108,72
904,0,0,143,108,72
905,0,0,143,108,72
906,0,0,143,108,72
907,0,0,143,106,71
908,0,0,143,108,72
909,0,0,143,108,72
910,0,0,143,108,72
911,0,2,143,108,72
912,0,0,143,108,72
913,0,0,143,108,72
914,0,0,143,108,72
915,0,0,143,108,72
916,0,0,143,108,72
917,0,0,143,108,72
918,0,0,143,108,72
919,0,0,143,108,72
920,0,0,143,108,71
921,0,0,143,107,72
922,0,0,143,108,72
923,0,0,143,107,72
924,0,0,143,106,71
925,0,0,143,108,72
926,0,0,143,108,72
927,0,0,143,108,72
928,0,0,143,108,72
929,0,0,143,108,72
930,0,0,143,108,71
931,0,0,143,108,72
932,0,0,143,108,72
933,0,0,143,108,72
934,0,0,143,107,71
935,0,0,143,108,72
936,0,0,143,108,71
937,0,0,143,108,72
938,0,0,143,108,71
939,0,0,143,107,71
940,0,0,143,108,72
941,0,0,143,108,72
942,0,0,143,108,72
943,0,0,143,108,72
944,0,0,143,108,72
945,0,0,143,108,72
946,0,0,143,108,72
947,0,0,143,108,72
948,0,0,143,108,72
949,0,0,143,108,72
950,0,0,143,107,71
951,0,0,143,108,72
952,0,0,143,108,72
953,0,0,143,108,72
954,0,0,143,108,72
955,0,0,143,107,71
956,0,0,143,108,72
957,0,0,143,108,71
958,0,0,143,108,72
959,0,0,143,108,72
960,0,0,143,108,72
961,0,0,143,108,72
962,0,0,143,108,72
963,0,0,143,108,72
964,0,0,143,108,72
965,0,0,143,108,71
966,0,0,143,108,71
967,0,0,143,108,71
968,0,0,143,108,72
969,0,0,143,108,71
970,0,0,143,108,72
971,0,0,143,107,71
972,0,0,143,108,72
973,0,0,143,108,71
974,0,0,143,108,72
975,0,0,143,107,71
976,0,0,143,108,72
977,0,0,143,108,72
978,0,0,143,108,72
979,0,0,143,108,71
980,0,0,143,108,72
981,0,0,143,108,71
982,0,0,143,108,70
983,0,0,143,108,72
984,0,0,143,108,72
985,0,0,143,108,72
986,0,0,143,108,72
987,0,0,143,106,71
988,0,0,143,108,72
989,0,0,143,108,72
990,0,0,143,108,72
991,0,0,143,108,72
992,0,0,143,108,72
993,0,0,143,108,72
994,0,0,143,108,72
995,0,0,143,108,72
996,0,0,143,108,72
997,0,0,143,108,72
998,0,0,143,108,72
999,0,0,143,108,72
1000,0,0,143,108,71
1001,0,0,143,107,71
1002,0,0,143,108,71
1003,0,0,143,108,71
1004,0,0,144,108,71
1005,0,0,143,108,72
1006,0,0,143,107,71
1007,0,0,143,108,72
1008,0,0,143,108,71
1009,0,0,143,108,72
1010,0,0,144,107,71
1011,0,0,143,108,72
1012,0,0,143,108,71
1013,0,0,143,108,72
1014,0,0,143,108,71
1015,0,0,143,107,71
1016,0,0,144,107,72
1017,0,0,143,108,72
1018,0,0,143,107,71
1019,0,0,143,106,71
1020,0,0,144,108,71
1021,0,0,143,108,71
1022,0,0,143,108,71
1023,0,0,143,108,71
1024,0,0,143,107,71
1025,0,0,143,107,71
1026,0,0,143,108,72
1027,0,0,144,106,71
1028,0,0,143,108,72
1029,0,0,143,108,72
1030,0,0,144,107,72
1031,0,0,144,108,72
1032,0,0,144,108,71
1033,0,0,144,108,72
1034,0,0,144,108,72
1035,0,0,143,106,70
1036,0,0,144,107,72
1037,0,0,143,108,72
1038,0,0,143,108,72
1039,0,0,144,108,71
1040,0,0,144,107,72
1041,0,0,143,108,71
1042,0,0,144,108,72
1043,0,0,144,108,71
1044,0,0,144,108,71
1045,0,0,144,108,71
1046,0,0,144,108,71
1047,0,0,144,108,71
1048,0,0,143,108,71
1049,0,0,144,108,71
1050,0,0,144,106,71
1051,0,0,144,108,71
1052,0,0,144,107,72
1053,0,0,144,107,71
1054,0,0,143,108,72
1055,0,0,144,108,71
1056,0,0,144,108,72
1057,0,0,144,108,71
1058,0,0,144,108,71
1059,0,0,144,108,71
1060,0,0,144,108,71
1061,0,0,144,108,71
1062,0,0,144,108,71
1063,0,0,144,108,71
1064,0,0,144,107,72
1065,0,0,144,108,71
1066,0,0,144,108,72
1067,0,0,144,106,71
1068,0,0,144,108,71
1069,0,0,144,108,72
1070,0,0,144,107,71
1071,0,0,144,107,71
1072,0,0,144,107,71
1073,0,0,144,107,71
1074,0,0,144,106,70
1075,0,0,144,107,71
1076,0,0,144,107,71
1077,0,0,144,108,72
1078,0,0,144,107,72
1079,0,0,144,107,72
1080,0,0,144,107,71
1081,0,0,144,107,71
1082,0,0,144,107,71
1083,0,0,144,106,70
1084,0,0,144,108,71
1085,0,0,144,108,71
1086,0,0,144,107,71
1087,0,0,144,107,72
1088,0,0,144,107,71
1089,0,0,144,108,71
1090,0,0,144,107,71
1091,0,0,144,108,71
1092,0,0,144,108,71
1093,0,0,144,108,71
1094,0,0,144,108,71
1095,0,0,144,107,71
1096,0,0,144,107,71
1097,0,0,144,106,71
1098,0,0,144,106,70
1099,0,0,144,107,71
1100,0,0,144,110,71
1101,0,0,144,107,71
1102,0,0,144,107,71
1103,0,0,144,107,71
1104,0,0,144,108,71
1105,0,0,144,107,72
1106,0,0,144,108,71
1107,0,0,144,108,71
1108,0,0,144,107,71
1109,0,0,144,107,72
1110,0,0,144,107,71
1111,0,0,144,107,71
1112,0,0,144,107,71
1113,0,0,144,107,71
1114,0,0,144,107,71
1115,0,0,144,106,71
1116,0,0,144,107,71
1117,0,0,144,108,71
1118,0,0,144,107,71
1119,0,0,144,107,71
1120,0,0,144,108,71
1121,0,0,144,107,71
1122,0,0,144,107,71
1123,0,0,144,106,70
1124,0,0,144,107,71
1125,0,0,144,107,71
1126,0,0,144,107,71
1127,0,0,144,107,71
1128,0,0,144,108,71
1129,0,0,144,107,71
1130,0,0,144,108,71
1131,0,0,144,106,70
1132,0,0,144,107,71
1133,0,0,144,107,71
1134,0,0,144,107,71
1135,0,0,144,107,71
1136,0,0,144,107,71
1137,0,0,144,107,71
1138,0,0,144,107,71
1139,0,0,144,107,71
1140,0,0,144,108,71
1141,0,0,144,107,71
1142,0,0,144,107,71
1143,0,0,144,107,71
1144,0,0,144,107,71
1145,0,0,144,107,71
1146,0,0,144,107,71
1147,0,0,144,106,70
1148,0,0,144,107,71
1149,0,0,144,107,71
