millis/1000,sens0,sens1,sens2,sens3,sens4
171,0,0,151,113,72
172,0,0,151,114,73
173,0,0,151,114,73
174,0,3,151,114,73
175,0,5,151,114,73
176,0,0,151,114,73
177,0,0,150,118,72
178,0,0,150,119,75
179,0,0,150,113,73
180,3,0,151,113,73
181,3,0,150,113,73
182,0,0,150,112,73
183,0,0,151,112,73
184,0,0,150,112,73
185,0,0,151,111,77
186,0,0,150,111,78
187,0,0,150,112,81
188,0,0,150,111,75
189,0,0,155,111,74
190,0,0,152,112,74
191,0,0,151,112,73
192,0,0,151,112,73
193,0,0,151,114,73
194,0,0,151,114,73
195,0,3,151,114,73
196,0,6,151,113,73
197,0,0,150,114,75
198,0,0,150,115,73
199,0,0,150,119,72
200,0,0,150,114,73
201,1,0,150,113,73
202,3,0,150,112,72
203,0,0,150,111,72
204,0,0,150,114,73
205,0,0,150,112,73
206,0,0,150,112,72
207,0,0,150,112,77
208,0,0,150,112,77
209,0,0,150,112,77
210,0,0,154,112,74
211,0,0,152,111,73
212,0,0,151,112,73
213,0,0,151,112,73
214,0,0,151,114,73
215,0,0,151,114,73
216,0,0,151,113,73
217,0,3,150,114,72
218,0,0,150,114,73
219,0,0,151,117,72
220,0,0,150,118,72
221,0,0,151,114,72
222,0,0,150,113,72
223,3,0,150,112,73
224,3,0,150,112,72
225,0,0,150,112,73
226,0,0,150,112,73
227,0,0,150,112,73
228,0,0,150,112,75
229,0,0,150,112,77
230,0,0,150,112,81
231,0,0,151,112,74
232,0,0,155,111,74
233,0,0,152,111,73
234,0,0,151,112,73
235,0,0,151,114,73
236,0,0,151,112,72
237,0,0,151,114,73
238,0,3,150,113,73
239,0,0,150,114,72
240,0,0,150,113,72
241,0,0,150,118,72
242,0,0,150,114,72
243,0,0,150,113,72
244,3,0,150,112,73
245,3,0,150,112,72
246,0,0,150,112,72
247,0,0,150,112,72
248,0,0,150,112,73
249,0,0,150,112,73
250,0,0,150,112,75
251,0,0,150,110,74
252,0,0,150,112,74
253,0,0,154,111,74
254,0,0,155,112,73
255,0,0,151,111,73
256,0,0,151,111,73
257,0,0,151,114,72
258,0,0,151,113,72
259,0,0,150,113,72
260,0,5,150,114,72
261,0,0,150,114,72
262,0,0,150,117,71
263,0,0,150,114,72
264,0,0,150,114,72
265,0,0,150,113,72
266,3,0,150,112,72
267,0,0,151,111,71
268,0,0,150,111,72
269,0,0,150,112,72
270,0,0,150,112,72
271,0,0,150,111,72
272,0,0,150,112,78
273,0,0,150,111,74
274,0,0,155,111,73
275,0,0,155,111,73
276,0,0,151,112,73
277,0,0,151,111,73
278,0,0,151,113,73
279,0,0,151,113,72
280,0,2,151,114,72
281,0,4,150,113,73
282,0,0,151,113,72
283,0,0,151,118,71
284,0,0,150,119,72
285,0,0,150,113,72
286,0,0,150,113,72
287,0,0,151,111,71
288,3,0,150,112,72
289,0,0,151,112,72
290,0,0,151,112,72
291,0,0,151,112,72
292,0,0,150,111,71
293,0,0,150,111,76
294,0,0,150,112,74
295,0,0,151,111,74
296,0,0,155,111,73
297,0,0,152,111,73
298,0,0,151,111,72
299,0,0,151,112,71
300,0,0,151,113,72
301,0,0,151,113,72
302,0,4,151,113,72
303,0,0,150,112,72
304,0,0,151,112,70
305,0,0,150,117,72
306,0,0,151,112,71
307,0,0,150,112,72
308,0,0,150,113,72
309,4,0,150,111,71
310,0,0,150,112,72
311,0,0,150,112,72
312,0,0,150,111,71
313,0,0,151,110,71
314,0,0,150,111,71
315,0,0,150,111,77
316,0,0,150,112,74
317,0,0,155,111,73
318,0,0,152,111,72
319,0,0,151,111,72
320,0,0,151,111,72
321,0,0,151,114,72
322,0,0,151,113,72
323,0,1,151,113,72
324,0,4,150,113,71
325,0,0,150,113,72
326,0,3,150,115,72
327,0,0,150,119,71
328,0,0,150,113,71
329,0,0,150,112,72
330,1,0,150,112,71
331,0,0,151,110,70
332,0,0,150,112,72
333,0,0,150,111,71
334,0,0,150,112,71
335,0,0,150,112,71
336,0,0,150,112,76
337,0,0,150,111,77
338,0,0,151,111,73
339,0,0,151,110,70
340,0,0,151,111,72
341,0,0,151,111,72
342,0,0,151,114,72
343,0,0,151,107,71
344,0,0,151,113,71
345,0,0,151,112,70
346,0,0,150,113,72
347,0,0,151,115,71
348,0,0,150,118,71
349,0,0,151,113,72
350,0,0,151,113,72
351,1,0,150,112,71
352,0,0,150,112,72
353,0,0,151,112,71
354,0,0,150,111,71
355,0,0,151,111,71
356,0,0,151,111,72
357,0,0,151,111,77
358,0,0,151,110,72
359,0,0,150,111,73
360,0,0,155,111,72
361,0,0,151,111,72
362,0,0,151,111,72
363,0,0,151,113,71
364,0,0,151,111,70
365,0,0,151,113,71
366,0,1,151,113,71
367,0,0,151,114,71
368,0,0,150,115,71
369,0,0,150,117,71
370,0,0,150,114,71
371,0,0,150,113,71
372,3,0,151,112,71
373,4,0,150,112,71
374,0,0,150,112,71
375,0,0,150,112,71
376,0,0,151,111,71
377,0,0,151,111,71
378,0,0,151,111,77
379,0,0,151,110,72
380,0,0,150,111,74
381,0,0,155,111,73
382,0,0,155,111,72
383,0,0,151,111,72
384,0,0,151,111,72
385,0,0,151,113,71
386,0,0,151,113,71
387,0,0,150,114,71
388,0,6,151,113,72
389,0,0,151,113,71
390,0,0,151,112,70
391,0,0,151,114,71
392,0,0,151,113,71
393,0,0,151,112,71
394,3,0,151,111,71
395,0,0,151,110,70
396,0,0,151,111,71
397,0,0,151,111,71
398,0,0,151,111,71
399,0,0,151,111,71
400,0,0,151,112,76
401,0,0,151,111,73
402,0,0,151,111,73
403,0,0,152,111,72
404,0,0,151,111,72
405,0,0,151,111,71
406,0,0,151,113,71
407,0,0,151,113,71
408,0,0,151,113,71
409,0,4,151,113,71
410,0,0,151,113,71
411,0,0,151,117,70
412,0,0,151,117,71
413,0,0,151,114,70
414,0,0,151,112,71
415,5,0,151,110,70
416,3,0,151,112,71
417,0,0,151,111,71
418,0,0,150,111,71
419,0,0,151,111,71
420,0,0,151,111,71
421,0,0,151,111,75
422,0,0,151,111,78
423,0,0,151,111,73
424,0,0,155,111,72
425,0,0,152,111,72
426,0,0,151,111,71
427,0,0,151,112,70
428,0,0,151,113,71
429,0,0,151,113,71
430,0,3,151,113,71
431,0,6,151,113,70
432,0,0,151,113,71
433,0,0,151,118,71
434,0,0,151,113,71
435,0,0,151,113,71
436,0,0,151,112,71
437,4,0,151,111,70
438,0,0,151,111,71
439,0,0,151,111,71
440,0,0,151,110,70
441,0,0,151,110,71
442,0,0,151,111,71
443,0,0,151,111,76
444,0,0,151,111,73
445,0,0,155,111,72
446,0,0,152,111,71
447,0,0,152,111,72
448,0,0,151,111,71
449,0,0,151,113,71
450,0,0,151,113,71
451,0,3,151,113,71
452,0,6,151,113,70
453,0,0,151,113,70
454,0,0,151,113,70
455,0,0,151,113,70
456,0,0,151,113,71
457,0,0,151,112,71
458,3,0,151,111,70
459,0,0,151,110,70
460,0,0,151,112,70
461,0,0,151,111,71
462,0,0,151,111,71
463,0,0,151,111,71
464,0,0,151,111,75
465,0,0,151,111,76
466,0,0,155,111,72
467,0,0,152,110,71
468,0,0,152,111,71
469,0,0,151,111,71
470,0,0,151,113,70
471,0,0,151,113,69
472,0,0,151,113,71
473,0,3,151,112,70
474,0,6,151,113,70
475,0,0,151,117,69
476,0,0,151,118,70
477,0,0,151,113,70
478,0,0,151,112,70
479,1,0,151,112,71
480,3,0,151,112,70
481,0,0,151,111,70
482,0,0,151,111,71
483,0,0,151,111,70
484,0,0,151,111,70
485,0,0,151,111,76
486,0,0,151,111,73
487,0,0,151,111,72
488,0,0,155,111,71
489,0,0,152,111,71
490,0,0,152,111,72
491,0,0,151,113,71
492,0,3,151,112,68
493,0,0,151,113,70
494,0,4,151,113,71
495,0,0,151,111,70
496,0,0,151,115,71
497,0,0,151,111,70
498,0,0,151,113,70
499,0,0,151,112,70
500,0,0,151,111,70
501,3,0,151,112,70
502,0,0,151,111,70
503,0,1,151,111,70
504,0,0,151,111,70
505,0,0,151,111,70
506,0,0,151,111,75
507,0,0,151,110,71
508,0,0,151,111,72
509,0,0,155,111,72
510,0,0,152,111,71
511,0,0,152,111,71
512,0,0,151,111,71
513,0,0,151,111,69
514,0,0,151,113,71
515,0,1,151,113,70
516,0,4,151,111,70
517,0,0,151,113,71
518,0,0,151,117,70
519,0,0,151,113,70
520,0,0,151,113,70
521,1,0,151,112,70
522,4,0,151,111,70
523,0,0,151,110,71
524,0,0,151,111,70
525,0,0,151,111,70
526,0,0,151,111,70
527,0,0,151,111,71
528,0,0,151,111,75
529,0,0,151,111,72
530,0,0,151,111,72
531,0,0,153,111,71
532,0,0,152,111,71
533,0,0,152,111,71
534,0,0,152,113,70
535,0,0,152,111,71
536,0,0,151,113,70
537,0,3,151,113,70
538,0,0,151,112,70
539,0,1,151,117,69
540,0,0,151,117,70
541,0,0,151,113,70
542,0,0,151,112,70
543,0,0,151,110,69
544,3,0,151,111,70
545,0,0,151,112,70
546,0,0,151,111,70
547,0,0,151,111,70
548,0,0,151,111,71
549,0,0,151,110,75
550,0,0,151,111,73
551,0,0,151,111,72
552,0,0,155,111,71
553,0,0,152,111,70
554,0,0,152,111,71
555,0,0,152,109,70
556,0,0,151,113,69
557,0,0,151,114,70
558,0,3,151,113,71
559,0,5,151,111,69
560,0,0,151,115,70
561,0,0,152,118,70
562,0,0,151,113,70
563,0,0,151,112,70
564,1,0,151,112,70
565,3,0,152,111,70
566,0,0,151,112,71
567,0,1,151,111,70
568,0,0,151,111,70
569,0,0,151,110,75
570,0,0,151,111,75
571,0,0,151,111,72
572,0,0,151,111,72
573,0,0,156,111,71
574,0,0,153,111,71
575,0,0,152,111,71
576,0,2,152,111,71
577,0,0,152,111,71
578,0,0,151,113,70
579,0,1,151,113,71
580,0,4,151,113,70
581,0,0,151,113,70
582,0,0,151,115,70
583,0,0,151,118,73
584,0,0,151,113,70
585,0,0,151,112,70
586,3,0,151,111,70
587,0,0,151,110,69
588,0,0,151,111,70
589,0,0,151,111,69
590,0,0,151,111,67
591,0,0,151,111,70
592,0,0,151,110,75
593,0,0,147,111,69
594,0,0,155,111,71
595,0,0,152,109,70
596,0,0,152,111,70
597,0,0,152,111,71
598,0,0,152,110,70
599,0,0,152,110,71
600,0,0,152,111,71
601,0,3,151,113,70
602,0,1,151,113,69
603,0,0,151,116,69
604,0,0,151,118,70
605,0,0,151,113,70
606,0,0,151,112,69
607,1,0,151,111,69
608,3,0,151,111,70
609,0,0,151,111,70
610,0,0,151,111,69
611,0,0,151,111,69
612,0,0,151,111,71
613,0,0,151,111,74
614,0,0,151,111,72
615,0,0,151,111,71
616,0,0,156,111,71
617,0,0,152,111,73
618,0,0,152,111,71
619,0,0,152,113,70
620,0,0,152,109,70
621,0,0,152,113,70
622,0,2,151,113,69
623,0,0,152,113,70
624,0,0,151,113,70
625,0,0,151,116,69
626,0,0,151,113,69
627,0,0,151,112,69
628,3,0,151,111,70
629,3,0,151,111,70
630,0,0,152,111,69
631,0,0,151,111,70
632,0,0,151,111,70
633,0,0,151,111,70
634,0,1,151,111,75
635,0,0,155,109,71
636,0,0,151,111,71
637,0,0,156,110,71
638,0,0,153,111,70
639,0,0,152,111,70
640,0,0,152,111,70
641,0,0,152,112,70
642,0,0,152,112,70
643,0,1,152,112,70
644,0,6,151,113,70
645,0,0,151,113,69
646,0,0,152,117,69
647,0,0,151,119,69
648,0,0,151,112,70
649,0,0,151,111,69
650,3,0,152,111,70
651,0,0,152,108,68
652,0,0,151,111,70
653,0,0,151,111,69
654,0,0,151,111,69
655,0,0,151,111,69
656,0,0,151,111,75
657,0,0,152,111,71
658,0,0,155,110,71
659,0,0,156,110,70
660,0,0,152,111,70
661,0,0,152,111,70
662,0,0,152,112,70
663,0,0,152,114,70
664,0,0,152,110,71
665,0,4,152,112,69
666,0,0,151,112,70
667,0,0,152,116,68
668,0,0,151,117,69
669,0,0,151,113,70
670,0,0,151,112,69
671,0,0,152,110,68
672,3,0,151,111,70
673,0,0,152,111,69
674,0,0,151,111,69
675,0,0,151,111,69
676,0,0,151,111,69
677,0,0,151,111,71
678,0,0,151,110,71
679,0,0,151,111,72
680,0,0,156,111,71
681,0,0,152,111,70
682,0,0,152,111,70
683,0,0,152,109,70
684,0,0,152,113,70
685,0,0,152,112,69
686,0,1,152,112,69
687,0,0,152,112,69
688,0,0,152,115,70
689,0,0,152,117,70
690,0,0,152,113,69
691,0,0,152,112,69
692,0,0,151,112,69
693,4,0,152,111,70
694,0,0,152,111,70
695,0,0,151,111,70
696,0,0,152,111,69
697,0,0,152,109,74
698,0,0,152,110,75
699,0,0,151,111,74
700,0,0,153,110,71
701,0,0,155,110,71
702,0,0,153,110,70
703,0,0,152,110,70
704,0,0,152,110,70
705,0,0,152,112,69
706,0,0,152,112,69
707,0,0,152,110,70
708,0,3,152,112,69
709,0,1,152,112,69
710,0,0,152,111,69
711,0,0,151,117,69
712,0,0,152,112,69
713,0,0,152,112,69
714,3,0,152,112,69
715,0,0,152,110,68
716,0,0,152,110,69
717,0,0,151,111,68
718,0,0,152,111,69
719,0,0,152,110,71
720,0,0,152,110,75
721,0,0,151,110,75
722,0,0,155,111,71
723,0,0,153,109,69
724,0,0,153,110,70
725,0,0,152,111,70
726,0,0,152,112,69
727,0,0,152,110,69
728,0,0,151,113,69
729,0,2,152,112,69
730,0,0,152,112,69
731,0,0,152,116,67
732,0,0,152,116,69
733,0,0,152,113,68
734,0,0,152,112,69
735,3,0,152,111,69
736,3,0,152,111,69
737,0,0,152,111,69
738,0,0,152,111,70
739,0,0,151,111,69
740,0,0,152,110,69
741,0,0,152,110,74
742,0,0,152,110,71
743,0,0,155,110,71
744,0,0,153,110,71
745,0,0,153,110,70
746,0,0,152,110,70
747,0,0,152,112,70
748,0,0,152,111,68
749,0,0,152,112,69
750,0,1,152,112,69
751,0,5,152,112,69
752,0,0,152,113,69
753,0,0,152,117,69
754,0,0,152,118,69
755,0,0,152,112,69
756,3,0,152,111,69
757,3,0,152,111,69
758,0,0,152,111,69
759,0,0,152,111,68
760,0,0,152,111,69
761,0,0,152,111,69
762,0,0,152,111,71
763,0,0,155,109,70
764,0,0,153,110,71
765,0,0,156,110,70
766,0,0,153,110,70
767,0,0,152,110,70
768,0,0,152,110,69
769,0,0,152,112,69
770,0,0,152,112,69
771,0,0,151,112,69
772,0,6,151,112,70
773,0,0,152,112,69
774,0,0,152,111,68
775,0,0,152,116,68
776,0,0,152,112,69
777,0,0,152,111,68
778,3,0,152,111,69
779,0,0,152,109,68
780,0,0,152,111,68
781,0,0,152,111,69
782,0,0,152,110,69
783,0,0,152,110,71
784,0,0,152,110,71
785,0,0,152,110,71
786,0,0,155,110,71
787,0,2,156,110,70
788,0,0,153,110,70
789,0,0,152,110,70
790,0,0,152,112,69
791,0,0,152,112,69
792,0,1,152,112,69
793,0,0,152,110,70
794,0,6,152,112,69
795,0,0,152,111,68
796,0,0,152,117,69
797,0,1,152,113,69
798,0,0,152,111,69
799,0,0,152,110,68
800,3,0,152,111,68
801,0,0,152,111,69
802,0,0,152,111,69
803,0,0,152,110,69
804,0,0,152,110,69
805,0,0,152,110,75
806,0,0,152,111,77
807,0,0,155,110,71
808,0,1,156,110,70
809,0,0,153,110,70
810,0,0,152,110,70
811,0,0,152,111,68
812,0,0,152,112,69
813,0,1,152,112,69
814,0,1,152,112,69
815,0,6,152,112,69
816,0,0,152,112,69
817,0,0,152,117,68
818,0,0,152,112,69
819,0,0,152,112,69
820,3,0,152,111,69
821,3,0,152,111,69
822,0,0,152,111,69
823,0,0,152,111,69
824,0,0,152,110,69
825,0,0,152,109,73
826,0,0,152,110,73
827,0,0,152,110,74
828,0,0,155,110,71
829,0,0,156,110,70
830,0,0,153,110,70
831,0,0,153,110,70
832,0,0,152,110,69
833,0,0,152,112,69
834,0,0,152,112,69
835,0,0,152,110,70
836,0,6,152,112,69
837,0,0,152,112,69
838,0,0,152,116,68
839,0,0,152,117,69
840,0,0,152,110,69
841,0,0,152,112,69
842,3,0,152,111,69
843,0,0,152,109,68
844,0,0,152,110,69
845,0,0,152,110,69
846,0,0,152,110,68
847,0,0,152,110,73
848,0,0,152,110,75
849,0,0,152,110,75
850,0,0,156,110,70
851,0,0,153,109,69
852,0,0,153,110,70
853,0,0,152,110,69
854,0,0,152,113,69
855,0,0,152,112,69
856,0,0,152,112,69
857,0,5,152,112,70
858,0,5,152,112,69
859,0,0,152,115,68
860,0,0,152,117,69
861,0,0,152,112,69
862,0,0,152,111,69
863,3,0,152,111,69
864,4,0,152,111,69
865,0,0,152,111,69
866,0,0,152,110,68
867,0,0,152,110,69
868,0,0,152,110,67
869,0,0,152,110,73
870,0,0,152,110,71
871,0,0,156,110,70
872,0,0,157,110,70
873,0,0,153,110,70
874,0,0,153,110,71
875,0,0,152,110,68
876,0,0,152,111,68
877,0,0,152,112,69
878,0,0,152,110,70
879,0,4,152,112,69
880,0,0,152,113,69
881,0,0,152,118,69
882,0,0,152,113,68
883,0,0,152,112,68
884,2,0,152,111,69
885,3,0,152,111,68
886,0,0,152,111,69
887,0,0,152,111,69
888,0,0,152,110,69
889,0,0,152,110,69
890,0,0,152,110,74
891,0,0,152,109,71
892,0,0,152,110,71
893,0,0,157,110,70
894,0,0,156,111,70
895,0,0,153,110,70
896,0,0,152,110,69
897,0,0,152,112,69
898,0,0,152,112,70
899,0,0,152,110,70
900,0,3,152,110,70
901,0,1,152,112,69
902,0,0,152,111,68
903,0,0,152,118,69
904,0,0,152,112,69
905,0,0,152,111,69
906,4,0,153,111,69
907,0,0,152,109,68
908,0,0,152,110,69
909,0,0,152,110,69
910,0,0,152,110,69
911,0,0,152,109,68
912,0,0,152,110,75
913,0,0,152,110,71
914,0,0,153,110,71
915,0,0,153,110,70
916,0,0,153,110,70
917,0,0,152,110,70
918,0,0,152,112,70
919,0,0,152,110,70
920,0,0,152,112,70
921,0,5,152,112,71
922,0,0,152,112,69
923,0,0,152,117,69
924,0,0,152,113,70
925,0,0,152,112,69
926,0,0,152,111,69
927,4,0,152,110,69
928,4,0,152,111,69
929,0,0,152,111,70
930,0,0,152,111,69
931,0,0,152,110,69
932,0,0,152,110,71
933,0,0,152,110,75
934,0,0,152,110,77
935,0,0,155,110,71
936,0,0,156,110,71
937,0,0,153,110,71
938,0,0,152,111,70
939,0,0,152,111,69
940,0,0,152,112,70
941,0,0,152,112,70
942,0,3,152,112,69
943,0,0,152,112,70
944,0,0,152,116,70
945,0,0,152,116,69
946,0,0,152,111,70
947,0,0,152,111,69
948,0,0,152,111,70
949,4,0,152,111,70
950,0,0,152,111,70
951,0,0,152,111,70
952,0,0,152,111,70
953,0,0,152,109,75
954,0,0,152,110,75
955,0,0,152,110,75
956,0,0,155,110,71
957,0,0,156,110,71
958,0,0,156,110,71
959,0,0,153,110,71
960,0,0,152,110,71
961,0,0,152,112,70
962,0,0,152,112,70
963,0,3,152,112,70
964,0,3,152,110,71
965,0,0,152,112,70
966,0,0,152,113,70
967,0,0,152,117,70
968,0,0,152,112,70
969,0,0,152,111,70
970,4,0,152,111,70
971,0,0,152,109,69
972,0,0,152,111,70
973,0,0,152,111,70
974,0,0,152,110,70
975,0,0,152,110,71
976,0,0,152,110,72
977,0,0,152,111,66
978,0,0,155,110,72
979,0,0,153,109,70
980,0,0,153,110,71
981,0,0,152,110,71
982,0,0,152,112,70
983,0,0,152,112,70
984,0,2,152,113,70
985,0,3,152,112,70
986,0,0,152,112,70
987,0,0,152,117,70
988,0,0,152,117,70
989,0,0,152,112,70
990,0,0,152,111,71
991,3,0,152,111,70
992,0,0,152,111,71
993,0,0,152,111,70
994,0,0,152,110,70
995,0,0,152,111,70
996,0,0,152,111,71
997,0,0,152,111,71
998,0,0,152,110,73
999,0,0,155,110,72
1000,0,0,153,110,71
1001,0,0,152,110,71
1002,0,0,152,110,71
1003,0,0,152,112,71
1004,0,0,152,109,71
1005,0,0,152,110,71
1006,0,0,152,117,71
1007,0,0,152,117,70
1008,0,0,152,112,71
1009,0,0,152,112,70
1010,3,0,152,111,71
1011,4,0,152,111,70
1012,0,0,152,111,69
1013,0,0,152,111,70
1014,0,0,152,111,71
1015,0,0,152,111,71
1016,0,0,152,111,76
1017,0,0,152,110,73
1018,0,0,155,111,72
1019,0,0,153,109,71
1020,0,0,153,110,71
1021,0,0,153,110,72
1022,0,0,152,110,71
1023,0,0,152,111,71
1024,0,0,152,111,71
1025,0,3,152,113,71
1026,0,0,152,110,72
1027,0,0,152,113,71
1028,0,0,152,111,70
1029,0,0,152,112,71
1030,0,0,152,112,71
1031,3,0,152,111,71
1032,4,0,152,111,71
1033,0,0,152,111,71
1034,0,0,152,111,70
1035,0,0,152,109,70
1036,0,0,152,111,71
1037,0,0,152,111,77
1038,0,0,152,111,79
1039,0,0,152,111,73
1040,0,0,157,111,72
1041,0,0,153,111,72
1042,0,0,153,111,72
1043,0,0,152,110,71
1044,0,0,152,111,71
1045,0,0,152,110,71
1046,0,3,152,112,71
1047,0,0,152,112,71
1048,0,0,152,112,71
1049,0,0,152,117,71
1050,0,0,152,117,71
1051,3,0,152,112,71
1052,0,0,152,111,71
1053,0,0,152,110,68
1054,0,0,152,111,71
1055,0,0,152,110,71
1056,0,0,152,111,71
1057,0,0,152,111,71
1058,0,0,152,111,75
1059,0,0,152,111,77
1060,0,0,152,111,73
1061,0,0,156,111,72
1062,0,0,156,111,72
1063,0,0,153,111,72
1064,0,0,152,110,72
1065,0,0,152,111,71
1066,0,0,152,111,71
1067,0,0,152,111,70
1068,0,4,152,112,71
1069,0,0,152,113,71
1070,0,0,152,115,71
1071,0,0,152,117,71
1072,0,0,152,113,71
1073,0,0,152,112,71
1074,2,0,152,111,71
1075,0,0,152,111,71
1076,0,0,152,111,71
1077,0,0,152,110,70
1078,0,0,152,111,71
1079,0,0,152,111,71
1080,0,0,152,111,76
1081,0,0,152,111,73
1082,0,0,155,111,73
1083,0,0,153,110,71
1084,0,0,153,111,72
1085,0,0,153,111,72
1086,0,0,152,110,72
1087,0,0,152,111,72
1088,0,0,152,111,72
1089,0,0,152,111,71
1090,0,0,152,113,71
1091,0,0,152,112,71
1092,0,0,152,118,71
1093,0,0,152,113,71
1094,0,0,152,112,71
1095,3,0,152,112,71
1096,3,0,152,111,72
1097,0,0,152,111,71
1098,0,0,152,111,71
1099,0,0,152,110,70
1100,0,0,152,111,71
1101,0,0,152,111,77
1102,0,0,152,109,73
1103,0,0,155,111,73
1104,0,0,157,111,73
1105,0,0,153,111,72
1106,0,0,153,111,72
1107,0,0,152,111,72
1108,0,0,152,111,72
1109,0,0,152,111,72
1110,0,1,152,113,71
1111,0,0,152,111,72
1112,0,0,152,113,71
1113,0,0,152,111,72
1114,0,0,152,114,72
1115,3,0,152,110,71
1116,3,0,152,111,72
1117,4,0,152,111,72
1118,0,0,152,111,71
1119,0,0,152,111,71
1120,0,0,152,111,71
1121,0,0,152,111,72
1122,0,0,152,111,76
1123,0,0,152,111,77
1124,0,0,152,111,77
1125,0,0,156,111,73
1126,0,0,153,110,71
1127,0,0,153,110,73
1128,0,0,152,111,72
1129,0,0,152,111,72
1130,0,0,152,111,72
1131,0,0,152,111,71
1132,0,5,152,113,72
1133,0,0,152,113,72
1134,0,0,152,117,71
1135,0,0,152,113,72
1136,0,0,152,113,72
1137,0,0,152,112,72
1138,3,0,152,111,72
1139,0,0,152,111,72
1140,0,0,152,111,72
1141,0,0,152,111,71
1142,0,0,152,111,71
1143,0,0,152,111,71
1144,0,0,152,111,76
1145,0,1,152,111,74
1146,0,0,155,110,73
1147,0,0,153,110,71
1148,0,0,153,111,72
1149,0,0,152,111,72
