millis/1000,sens0,sens1,sens2,sens3,sens4
1,0,0,149,111,73
2,0,0,149,111,72
3,0,0,149,111,72
4,0,0,149,111,73
5,0,0,149,111,72
6,0,0,149,111,72
7,0,0,149,111,72
8,0,0,149,111,72
9,0,0,150,111,73
10,0,0,150,111,73
11,0,0,149,110,72
12,0,0,149,111,73
13,0,0,149,111,73
14,0,0,149,111,73
15,0,0,149,111,73
16,0,0,149,111,73
17,0,0,149,111,73
